il,ilce,okul_adi,kurum_kodu,okul_turu,web_sitesi,adres,telefon,harita,cekim_tarihi
Diyarbakır,Yenişehir,Yenişehir Rehberlik ve Araştırma Merkezi,967808,Rehberlik ve Araştırma Merkezi,https://yenisehirram.meb.k12.tr,,,https://yenisehirram.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Yenişehir Öğretmenevi ve Akşam Sanat Okulu,759639,Öğretmenevi,https://yenisehirogretmenevi.meb.k12.tr,,,https://yenisehirogretmenevi.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Yenişehir İlkokulu,708811,İlkokul,https://yenisehirilk.meb.k12.tr,,,https://yenisehirilk.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Yolaltı Ticaret Mesleki ve Teknik Anadolu Lisesi,969348,Mesleki ve Teknik Anadolu Lisesi,https://yolaltimtal.meb.k12.tr,,,https://yolaltimtal.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Yolaltı İlkokulu,722638,İlkokul,https://yolaltiio.meb.k12.tr,,,https://yolaltiio.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Yukarı Nasırlar İlkokulu,768233,İlkokul,https://768233.meb.k12.tr,,,https://768233.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Yüksek Ortaokulu,723113,Ortaokul,https://yuksekortaokulu.meb.k12.tr,,,https://yuksekortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Yüksek İlkokulu,723135,İlkokul,https://yuksekilkokulu.meb.k12.tr,,,https://yuksekilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Ziya Gökalp Anadolu Lisesi,974849,Anadolu Lisesi,https://zgal.meb.k12.tr,,,https://zgal.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Zübeyde Hanım Anaokulu,967605,Anaokulu,https://zubeydehanim21.meb.k12.tr,,,https://zubeydehanim21.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Çakmak Ortaokulu,723482,Ortaokul,https://cakmakoo.meb.k12.tr,,,https://cakmakoo.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Çakmak İlkokulu,723494,İlkokul,https://cakmakio.meb.k12.tr,,,https://cakmakio.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Öğretmen Mehmet Sabri Güzel Ortaokulu,722140,Ortaokul,https://sguzeloo.meb.k12.tr,,,https://sguzeloo.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Öğretmen Mehmet Sabri Güzel İlkokulu,722082,İlkokul,https://sguzelio.meb.k12.tr,,,https://sguzelio.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Üçkuyu Turizm Mesleki ve Teknik Anadolu Lisesi,969347,Mesleki ve Teknik Anadolu Lisesi,https://uckuyuturizmmtal.meb.k12.tr,,,https://uckuyuturizmmtal.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Üçkuyu İlkokulu,709046,İlkokul,https://uckuyuio.meb.k12.tr,,,https://uckuyuio.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,İbn-i Sina Mesleki ve Teknik Anadolu Lisesi,973104,Mesleki ve Teknik Anadolu Lisesi,https://ibnisinamtal21.meb.k12.tr,,,https://ibnisinamtal21.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,İbn-i Sina Özel Eğitim Uygulama Okulu I. Kademe,747471,Özel Eğitim Kurumu,https://ibnisinaozelegitim.meb.k12.tr,,,https://ibnisinaozelegitim.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,İbn-i Sina Özel Eğitim Uygulama Okulu II. Kademe,747607,Özel Eğitim Kurumu,https://ibnisinaozelegitim2.meb.k12.tr,,,https://ibnisinaozelegitim2.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,İlbaş ilkokulu,768230,İlkokul,https://768230.meb.k12.tr,,,https://768230.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,İnönü Ortaokulu,746204,Ortaokul,https://diyarbakirinonuoo.meb.k12.tr,,,https://diyarbakirinonuoo.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,İstiklal Ortaokulu,722489,Ortaokul,https://istiklalortaokulu21.meb.k12.tr,,,https://istiklalortaokulu21.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,İstiklal İlkokulu,722416,İlkokul,https://istiklalilkokulu21.meb.k12.tr,,,https://istiklalilkokulu21.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Şair Cahit Sıtkı Tarancı İlkokulu,968391,İlkokul,https://sairtaranciilkokulu.meb.k12.tr,,,https://sairtaranciilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Şair Sirri Hanim Ortaokulu,968352,Ortaokul,https://sairsirrihanimortaokulu.meb.k12.tr,,,https://sairsirrihanimortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Şehit Albay Güner Ekici İmam Hatip Ortaokulu,968362,İmam Hatip Ortaokulu,https://gunerekici.meb.k12.tr,,,https://gunerekici.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Şehit Başkomiser Fatih Özdil İmam Hatip Ortaokulu,968364,İmam Hatip Ortaokulu,https://fatihozdil.meb.k12.tr,,,https://fatihozdil.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Şehit Başkomiser Yılmaz Allahverdi İlkokulu,708966,İlkokul,https://yilmazallahverdi.meb.k12.tr,,,https://yilmazallahverdi.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Şehit Devlet Memuru Ruhi Karaçam Anaokulu,767928,Anaokulu,https://ruhikaracamanaokulu.meb.k12.tr,,,https://ruhikaracamanaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Şehit Gökhan Demir İlkokulu,708621,İlkokul,https://sehitgokhandemirio.meb.k12.tr,,,https://sehitgokhandemirio.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Şehit Hazım Sahın Ortaokulu,887746,Ortaokul,https://sehithazimsahinortaokulu.meb.k12.tr,,,https://sehithazimsahinortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Şehit Mehmet Hüseyin Balta Ortaokulu,976461,Ortaokul,https://sehitmehmethuseyinbalta.meb.k12.tr,,,https://sehitmehmethuseyinbalta.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Şehit Mehmet Karaaslan Ortaokulu,746295,Ortaokul,https://746295.meb.k12.tr,,,https://746295.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Şehit Mehmet Karaaslan İmam Hatip Ortaokulu,764859,İmam Hatip Ortaokulu,https://sehitmehmetkaraaslaniho.meb.k12.tr,,,https://sehitmehmetkaraaslaniho.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Şehit Mehmet Mecit Yalçın Anadolu Lisesi,765325,Anadolu Lisesi,https://smmyal.meb.k12.tr,,,https://smmyal.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Şehit Murat Yıldızhan Anaokulu,774055,Anaokulu,https://sehitmuratyildizhananaokulu.meb.k12.tr,,,https://sehitmuratyildizhananaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Şehit Süleyman Sorkut Anadolu Lisesi,967880,Anadolu Lisesi,https://sssal.meb.k12.tr,,,https://sssal.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Şehit Yunus Elaltunterin Ortaokulu,722627,Ortaokul,https://sehityunuselaltunterinortaokulu.meb.k12.tr,,,https://sehityunuselaltunterinortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Şehit Yüzbaşı Bahtiyar Er İmam Hatip Ortaokulu,968360,İmam Hatip Ortaokulu,https://bahtiyarer.meb.k12.tr,,,https://bahtiyarer.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Şehit Öğretmen Nuriye Ak Ortaokulu,721489,Ortaokul,https://nuriyeakoo.meb.k12.tr,,,https://nuriyeakoo.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Şehit Öğretmen Nuriye Ak İlkokulu,721446,İlkokul,https://nuriyeakio.meb.k12.tr,,,https://nuriyeakio.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,ŞehitTeğmen Ayfer Gök Anaokulu,967587,Anaokulu,https://ayfergokanaok.meb.k12.tr,,,https://ayfergokanaok.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Şehitlik Mesleki ve Teknik Anadolu Lisesi,967883,Mesleki ve Teknik Anadolu Lisesi,https://sehitlikmtal.meb.k12.tr,,,https://sehitlikmtal.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Yenişehir,Şehitlik İlkokulu,968398,İlkokul,https://sehitlik.meb.k12.tr,,,https://sehitlik.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Akkoyunlu Ortaokulu,730840,Ortaokul,https://akkoyunluortaokulu.meb.k12.tr,,,https://akkoyunluortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Akkoyunlu İlkokulu,853304,İlkokul,https://cermikakkoyunluio.meb.k12.tr,,,https://cermikakkoyunluio.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Akçaörten İlkokulu,734063,İlkokul,https://cermikakcaortenio.meb.k12.tr,,,https://cermikakcaortenio.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Alabuğday Ortaokulu,731170,Ortaokul,https://alabugdayortaokulu.meb.k12.tr,,,https://alabugdayortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Alabuğday İlkokulu,717181,İlkokul,https://alabugdayilkokulu.meb.k12.tr,,,https://alabugdayilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Alakoç İlkokulu,777410,İlkokul,https://777410.meb.k12.tr,,,https://777410.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Arabük Köyü İlkokulu,734053,İlkokul,https://arabukkoyuilkokulu.meb.k12.tr,,,https://arabukkoyuilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Arabük Ortaokulu,750062,Ortaokul,https://arabukortaokulu.meb.k12.tr,,,https://arabukortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Artuk İlkokulu,772079,İlkokul,https://772079.meb.k12.tr,,,https://772079.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Atatürk Ortaokulu,714926,Ortaokul,https://cermikataturkoo.meb.k12.tr,,,https://cermikataturkoo.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Aynalı Ortaokulu,731168,Ortaokul,https://aynaliortaokulu.meb.k12.tr,,,https://aynaliortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Aynalı İlkokulu,717239,İlkokul,https://aynaliilkokulu.meb.k12.tr,,,https://aynaliilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Aşağı Taşmalı İlkokulu,734008,İlkokul,https://asagitasmaliilkokulu.meb.k12.tr,,,https://asagitasmaliilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Bademli Köyü İlkokulu,777309,İlkokul,https://777309.meb.k12.tr,,,https://777309.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Bahçeköy İlkokulu,717284,İlkokul,https://cermikbahceilkokulu.meb.k12.tr,,,https://cermikbahceilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Bahçeköy İmam Hatip Ortaokulu,764776,İmam Hatip Ortaokulu,https://bahcekoyiho.meb.k12.tr,,,https://bahcekoyiho.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Bayat Ortaokulu,731165,Ortaokul,https://bayatortaokulu.meb.k12.tr,,,https://bayatortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Bayat İlkokulu,717322,İlkokul,https://bayatilkokulu.meb.k12.tr,,,https://bayatilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Bayrak İlkokulu,731231,İlkokul,https://bayrakilkokulu.meb.k12.tr,,,https://bayrakilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Bayrak İmam Hatip Ortaokulu,764778,İmam Hatip Ortaokulu,https://bayrakiho.meb.k12.tr,,,https://bayrakiho.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Başarı İlkokulu,733996,İlkokul,https://basariilkokulu.meb.k12.tr,,,https://basariilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Bintaş Ortaokulu,731164,Ortaokul,https://bintasortaokulu.meb.k12.tr,,,https://bintasortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Bintaş İlkokulu,717376,İlkokul,https://bintasilkokulu.meb.k12.tr,,,https://bintasilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Bircemal Köyü İlkokulu,734055,İlkokul,https://bircemalilkokulu.meb.k12.tr,,,https://bircemalilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Cavit Torun İmam Hatip Ortaokulu,711688,İmam Hatip Ortaokulu,https://cavittorunortaokulu.meb.k12.tr,,,https://cavittorunortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Cumhuriyet ilkokulu,879504,İlkokul,https://cermikcumhuriyet.meb.k12.tr,,,https://cermikcumhuriyet.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Dallıkaya İlkokulu,731176,İlkokul,https://cermikdallikayailkokulu.meb.k12.tr,,,https://cermikdallikayailkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Dilekpınar Canaydın Ortaokulu,731097,Ortaokul,https://dilekpinarortaokulu.meb.k12.tr,,,https://dilekpinarortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Dilekpınar Köyü Canaydın İlkokulu,717429,İlkokul,https://dilekpinarilkokulu.meb.k12.tr,,,https://dilekpinarilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Elifuşağı İlkokulu,733954,İlkokul,https://cermikelifusagiilkokulu.meb.k12.tr,,,https://cermikelifusagiilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Ercan Demirkol  İlkokulu,771478,İlkokul,https://ercandemirkolilkokulu.meb.k12.tr,,,https://ercandemirkolilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Ercan Demirkol Anadolu Lisesi,966412,Anadolu Lisesi,https://ercandemirkolanadolulisesi.meb.k12.tr,,,https://ercandemirkolanadolulisesi.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Eskibağ İlkokulu,733958,İlkokul,https://eskibagilkokulu.meb.k12.tr,,,https://eskibagilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Fatih Ortaokulu,716948,Ortaokul,https://cermikfatih.meb.k12.tr,,,https://cermikfatih.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Gelincik Dağı İlkokulu,761081,İlkokul,https://gelincikdagiilkokulu.meb.k12.tr,,,https://gelincikdagiilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Günaşan İlkokulu,734045,İlkokul,https://gunasanilkokulu.meb.k12.tr,,,https://gunasanilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Güney Ortaokulu,744516,Ortaokul,https://guneyoo.meb.k12.tr,,,https://guneyoo.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Güney İlkokulu,731184,İlkokul,https://cermikguneyio.meb.k12.tr,,,https://cermikguneyio.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Gürüz İlkokulu,717476,İlkokul,https://guruzilkokulu.meb.k12.tr,,,https://guruzilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Güzel Mezrası İlkokulu,733998,İlkokul,https://guzelilkokulu.meb.k12.tr,,,https://guzelilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Hakan Bahçeci Anadolu Lisesi,769487,Anadolu Lisesi,https://hakanbahceci.meb.k12.tr,,,https://hakanbahceci.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Karataş İlkokulu,731147,İlkokul,https://cermikkaratas.meb.k12.tr,,,https://cermikkaratas.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Kayagediği İmam Hatip Ortaokulu,764781,İmam Hatip Ortaokulu,https://kayagedigiiho.meb.k12.tr,,,https://kayagedigiiho.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Keklik İlkokulu,879462,İlkokul,https://cermikkeklikio.meb.k12.tr,,,https://cermikkeklikio.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Konuksever İlkokulu,731292,İlkokul,https://cermikkonukseverilkokulu.meb.k12.tr,,,https://cermikkonukseverilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Korudağ İlkokulu,976979,İlkokul,https://korudagilkokulu.meb.k12.tr,,,https://korudagilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Korudağ İmam Hatip Ortaokulu,764782,İmam Hatip Ortaokulu,https://korudagiho.meb.k12.tr,,,https://korudagiho.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Kuşlukçayırı Esikler Mezrası İlkokulu,733951,İlkokul,https://esiklerilkokulu.meb.k12.tr,,,https://esiklerilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Kuşlukçayırı İlkokulu,731123,İlkokul,https://kuslukcayiriilkokulu.meb.k12.tr,,,https://kuslukcayiriilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Köksal İlkokulu,743624,İlkokul,https://koksalkoyuilkokulu.meb.k12.tr,,,https://koksalkoyuilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Kırmatepe İlkokulu,731152,İlkokul,https://kirmatepeilkokulu.meb.k12.tr,,,https://kirmatepeilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Muhammed Emin Er Anadolu İmam Hatip Lisesi,758281,Anadolu İmam Hatip Lisesi,https://muhammedemineraihl.meb.k12.tr,,,https://muhammedemineraihl.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Muharrem Akkılıç ilkokulu,716993,İlkokul,https://muharremakkilicilkokulu.meb.k12.tr,,,https://muharremakkilicilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Petekkaya Ortaokulu,731151,Ortaokul,https://petekkayaortaokulu.meb.k12.tr,,,https://petekkayaortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Petekkaya İlkokulu,717770,İlkokul,https://petekkayailkokulu.meb.k12.tr,,,https://petekkayailkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Pınarlı İlkokulu,770978,İlkokul,https://770978.meb.k12.tr,,,https://770978.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Recep Sular İlkokulu,734013,İlkokul,https://recepsularilkokulu.meb.k12.tr,,,https://recepsularilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Saray İlkokulu,717026,İlkokul,https://cermiksaray.meb.k12.tr,,,https://cermiksaray.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Sarıbalta İlkokulu,738631,İlkokul,https://saribaltailkokulu.meb.k12.tr,,,https://saribaltailkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Toplu Köyü Mehmet Gümüş İlkokulu,733915,İlkokul,https://toplukoyumehmetgumusio.meb.k12.tr,,,https://toplukoyumehmetgumusio.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Yabanardı İlkokulu,731022,İlkokul,https://yabanardiilkokulu.meb.k12.tr,,,https://yabanardiilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Yaylacık Harabe Mezrası Ortaokulu,777392,Ortaokul,https://777392.meb.k12.tr,,,https://777392.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Yaylacık Köyü Harabe Mezrası İlkokulu,734028,İlkokul,https://yaylacikharabe.meb.k12.tr,,,https://yaylacikharabe.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Yaylacık İlkokulu,733981,İlkokul,https://yaylacikilkokulu.meb.k12.tr,,,https://yaylacikilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Yayıklı Ortaokulu,731148,Ortaokul,https://yayikliortaokulu.meb.k12.tr,,,https://yayikliortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Yayıklı İlkokulu,718021,İlkokul,https://yayikliilkokulu.meb.k12.tr,,,https://yayikliilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Yeşilova İlkokulu,734010,İlkokul,https://yesilovakoyuilkokulu.meb.k12.tr,,,https://yesilovakoyuilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Yeşilova İmam Hatip Ortaokulu,764783,İmam Hatip Ortaokulu,https://764783.meb.k12.tr,,,https://764783.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Yiğitler İlkokulu,731037,İlkokul,https://yigitlerkoyuilkokulu.meb.k12.tr,,,https://yigitlerkoyuilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Yoğun İlkokulu,733994,İlkokul,https://yogunilkokulu.meb.k12.tr,,,https://yogunilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Zekai Dursun İlkokulu,717032,İlkokul,https://zekaidursunilkokulu.meb.k12.tr,,,https://zekaidursunilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Ziya Gökalp Ortaokulu,744066,Ortaokul,https://zgokalportaokulu.meb.k12.tr,,,https://zgokalportaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Ziya Gökalp İlkokulu,879405,İlkokul,https://zgokalpilkokulu.meb.k12.tr,,,https://zgokalpilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Zübeyde Hanım Anaokulu,909179,Anaokulu,https://cermikzubeydehanim.meb.k12.tr,,,https://cermikzubeydehanim.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Çalıtepe İlkokulu,733930,İlkokul,https://calitepeilkokulu.meb.k12.tr,,,https://calitepeilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Çermik 15 Temmuz Şehitleri Ortaokulu,760248,Ortaokul,https://cermik15temmuzsehitleriortaokulu.meb.k12.tr,,,https://cermik15temmuzsehitleriortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Çermik Fen Lisesi,761458,Fen Lisesi,https://cermikfenlisesi.meb.k12.tr,,,https://cermikfenlisesi.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Çermik Halk Eğitimi Merkezi,142300,Halk Eğitimi Merkezi,https://cermikhem.meb.k12.tr,,,https://cermikhem.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Çermik Kız Anadolu İmam Hatip Lisesi,760204,Anadolu İmam Hatip Lisesi,https://cermikkizanadoluihl.meb.k12.tr,,,https://cermikkizanadoluihl.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Çermik Kız Mesleki ve Teknik Anadolu Lisesi,142290,Mesleki ve Teknik Anadolu Lisesi,https://cermikktml.meb.k12.tr,,,https://cermikktml.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Çermik Çok Programlı Anadolu Lisesi,339589,Çok Programlı Anadolu Lisesi,https://cermikcpl.meb.k12.tr,,,https://cermikcpl.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Örenkuyu Ortaokulu,759665,Ortaokul,https://muratortaokulu.meb.k12.tr,,,https://muratortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Örenkuyu İlkokulu,733969,İlkokul,https://orenkuyuilkokulu.meb.k12.tr,,,https://orenkuyuilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,İkiçeltik İlkokulu,733945,İlkokul,https://ikiceltikilkokulu.meb.k12.tr,,,https://ikiceltikilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,İsmail Çayırı İmam Hatip Ortaokulu,764777,İmam Hatip Ortaokulu,https://ismailcayiriimamhatip.meb.k12.tr,,,https://ismailcayiriimamhatip.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,İsmailçayırı İlkokulu,759491,İlkokul,https://ismailcayiriilkokulu.meb.k12.tr,,,https://ismailcayiriilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Şehit Ali Öztürk Ortaokulu,731162,Ortaokul,https://sehitaliozturkortaokulu.meb.k12.tr,,,https://sehitaliozturkortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Şehit Yaşar Karadağ Ortaokulu,731154,Ortaokul,https://kuyuortaokulu.meb.k12.tr,,,https://kuyuortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Şehit Yaşar Karadağ İlkokulu,717723,İlkokul,https://kuyuilkokulu.meb.k12.tr,,,https://kuyuilkokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Şehit Zeki Kızıl İlkokulu,717547,İlkokul,https://cermikkayagedigiio.meb.k12.tr,,,https://cermikkayagedigiio.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Şehit Ömer Yaman Ortaokulu,716963,Ortaokul,https://sehitomeryamanortaokulu.meb.k12.tr,,,https://sehitomeryamanortaokulu.meb.k12.tr/tema/harita.php,2026-08-31
Diyarbakır,Çermik,Şehit Ömer Yaman İmam Hatip Ortaokulu,764363,İmam Hatip Ortaokulu,https://sehitomeryamaniho.meb.k12.tr,,,https://sehitomeryamaniho.meb.k12.tr/tema/harita.php,2026-08-31
